geography_code,total_pop,date,geography,value,cob_region,cob,percs
E12000007,8799725,2021,London,75676,The Americas and the Caribbean,Jamaica,0.86
E12000007,8799725,2021,London,52613,The Americas and the Caribbean,Other Caribbean,0.6
,47690314,2021,England,3291,Africa,Africa not otherwise specified,0.01
,47690314,2021,England,65848,Africa,Ghana,0.14
,47690314,2021,England,149732,Africa,Nigeria,0.31
,47690314,2021,England,81161,Africa,Other Central and Western Africa,0.17
,47690314,2021,England,98903,Africa,North Africa,0.21
,47690314,2021,England,75396,Africa,Kenya,0.16
,47690314,2021,England,150050,Africa,Other South and Eastern Africa,0.31
,47690314,2021,England,40624,Africa,Somalia,0.09
,47690314,2021,England,163483,Africa,South Africa,0.34
,47690314,2021,England,104346,Africa,Zimbabwe,0.22
,47690314,2021,England,66545,Antarctica and Oceania,Australia,0.14
,47690314,2021,England,28784,Antarctica and Oceania,New Zealand,0.06
,47690314,2021,England,32,Antarctica and Oceania,Other Australasia,0
,47690314,2021,England,9850,Antarctica and Oceania,Other Oceania and Antarctica,0.02
,47690314,2021,England,116218,Europe,Lithuania,0.24
,47690314,2021,England,382701,Europe,Other EU 2001-2011 members,0.8
,47690314,2021,England,568854,Europe,Poland,1.19
,47690314,2021,England,354329,Europe,Romania,0.74
,47690314,2021,England,7213,Europe,Croatia,0.02
,47690314,2021,England,74982,Europe,France,0.16
,47690314,2021,England,201888,Europe,Germany,0.42
,47690314,2021,England,218108,Europe,Ireland,0.46
,47690314,2021,England,145958,Europe,Italy,0.31
,47690314,2021,England,167257,Europe,Other EU 2001 members,0.35
,47690314,2021,England,95671,Europe,Portugal,0.2
,47690314,2021,England,95734,Europe,Spain,0.2
,47690314,2021,England,195300,Europe,Other Europe non-EU,0.41
,47690314,2021,England,51890,Europe,Turkey,0.11
,47690314,2021,England,40313557,Europe,England,84.53
,47690314,2021,England,371,Europe,Great Britain not otherwise specified,0
,47690314,2021,England,162293,Europe,Northern Ireland,0.34
,47690314,2021,England,551439,Europe,Scotland,1.16
,47690314,2021,England,1967,Europe,United Kingdom not otherwise specified,0
,47690314,2021,England,433889,Europe,Wales,0.91
,47690314,2021,England,6107,Middle East and Asia,Central Asia,0.01
,47690314,2021,England,119955,Middle East and Asia,China,0.25
,47690314,2021,England,83954,Middle East and Asia,Hong Kong,0.18
,47690314,2021,England,32590,Middle East and Asia,Other Eastern Asia,0.07
,47690314,2021,England,62950,Middle East and Asia,Iran,0.13
,47690314,2021,England,55864,Middle East and Asia,Iraq,0.12
,47690314,2021,England,128177,Middle East and Asia,Other Middle East,0.27
,47690314,2021,England,39461,Middle East and Asia,Malaysia,0.08
,47690314,2021,England,90042,Middle East and Asia,Other South-East Asia,0.19
,47690314,2021,England,94544,Middle East and Asia,Philippines,0.2
,47690314,2021,England,29280,Middle East and Asia,Singapore,0.06
,47690314,2021,England,37172,Middle East and Asia,Afghanistan,0.08
,47690314,2021,England,127392,Middle East and Asia,Bangladesh,0.27
,47690314,2021,England,584316,Middle East and Asia,India,1.23
,47690314,2021,England,55487,Middle East and Asia,Other Southern Asia,0.12
,47690314,2021,England,486680,Middle East and Asia,Pakistan,1.02
,47690314,2021,England,61482,Middle East and Asia,Sri Lanka,0.13
,47690314,2021,England,62,Other,Other,0
,47690314,2021,England,14601,The Americas and the Caribbean,All Central American countries,0.03
,47690314,2021,England,45075,The Americas and the Caribbean,Canada,0.09
,47690314,2021,England,4759,The Americas and the Caribbean,Other North America,0.01
,47690314,2021,England,127528,The Americas and the Caribbean,United States,0.27
,47690314,2021,England,108935,The Americas and the Caribbean,All South American countries,0.23
,47690314,2021,England,65615,The Americas and the Caribbean,Jamaica,0.14
,47690314,2021,England,50622,The Americas and the Caribbean,Other Caribbean,0.11
